token_id,ensembl_id,gene_name,gene_median
39483,ENSMUSG00000095992,Krtap22-2,1.75
39484,ENSMUSG00000054808,Actn4,2.04
39485,ENSMUSG00000048865,Arhgap30,2.42
39486,ENSMUSG00000102941,Gm37552,0.9
39487,ENSMUSG00000053054,Adh6a,4.57
39488,ENSMUSG00000061286,Exosc5,1.18
39489,ENSMUSG00000115172,Gm2582,0.98
39490,ENSMUSG00000021646,Mccc2,0.89
39491,ENSMUSG00000100367,Gm29336,1.04
39492,ENSMUSG00000042501,Cpa6,1.55
39493,ENSMUSG00000106379,Lhfpl3,4.14
39494,ENSMUSG00000001918,Slc1a5,1.52
39495,ENSMUSG00000040690,Col16a1,1.39
39496,ENSMUSG00000027104,Atf2,1.53
39497,ENSMUSG00000096630,Vmn2r26,1.8
39498,ENSMUSG00000063611,Gm10134,1.03
39499,ENSMUSG00000030798,Cd37,3.01
39500,ENSMUSG00000030413,Pglyrp1,3.39
39501,ENSMUSG00000055937,Krt28,1.45
39502,ENSMUSG00000030963,Umod,3.85
39503,ENSMUSG00000006464,Bbs1,0.83
39504,ENSMUSG00000116135,Wdyhv1,0.97
39505,ENSMUSG00000040650,Cyp2b23,0.48
39506,ENSMUSG00000001305,Rrp15,1.09
39507,ENSMUSG00000038175,Mylip,2.05
39508,ENSMUSG00000020585,Laptm4a,3.13
39509,ENSMUSG00000094701,Olfr916,1.12
39510,ENSMUSG00000028483,Snapc3,1.18
39511,ENSMUSG00000074102,Rbm15b,0.81
39512,ENSMUSG00000028523,Tctex1d1,1.64
39513,ENSMUSG00000060201,Spink7,1.45
39514,ENSMUSG00000030323,Ift122,0.95
39515,ENSMUSG00000001435,Col18a1,1.91
39516,ENSMUSG00000044899,Olfr649,0.9
39517,ENSMUSG00000047045,Tmem164,1.96
39518,ENSMUSG00000052384,Nrros,2.54
39519,ENSMUSG00000039512,Uhrf1bp1,0.8
39520,ENSMUSG00000102574,Gm33206,1.55
39521,ENSMUSG00000108903,Gm45029,1.22
39522,ENSMUSG00000019979,Apaf1,1.31
39523,ENSMUSG00000057735,Olfr1185-ps1,0.74
39524,ENSMUSG00000031627,Irf2,2.25
39525,ENSMUSG00000062124,Defb45,1.33
39526,ENSMUSG00000024987,Cyp26a1,1.05
39527,ENSMUSG00000014470,Rnf166,1.2
39528,ENSMUSG00000112319,Gm47221,0.79
39529,ENSMUSG00000064360,mt-Nd3,4.45
39530,ENSMUSG00000031661,Nkd1,1.37
39531,ENSMUSG00000090015,Gm15446,0.89
39532,ENSMUSG00000060093,H4c1,
39533,ENSMUSG00000070526,Peg12,0.65
39534,ENSMUSG00000028010,Gar1,1.35
39535,ENSMUSG00000032079,Apoa5,6.29
39536,ENSMUSG00000073953,Olfr596,0.77
39537,ENSMUSG00000027971,Ndst4,1.99
39538,ENSMUSG00000000538,Tom1l2,1.64
39539,ENSMUSG00000032987,Olfr281,0.91
39540,ENSMUSG00000111494,4930431F10Rik,0.91
39541,ENSMUSG00000113784,Gm46400,0.44
39542,ENSMUSG00000048924,Ccdc125,1.15
39543,ENSMUSG00000035773,Kiss1r,0.89
39544,ENSMUSG00000026944,Abca2,1.16
39545,ENSMUSG00000116258,Pld4,3.27
39546,ENSMUSG00000067001,Serpinb7,1.9
39547,ENSMUSG00000037689,Tmem247,7.49
39548,ENSMUSG00000028164,Manba,1.24
39549,ENSMUSG00000110207,Gm33586,0.64
39550,ENSMUSG00000112113,Gm47698,0.48
39551,ENSMUSG00000037262,Kin,1.0
39552,ENSMUSG00000071361,Mcpt9,1.45
39553,ENSMUSG00000115884,Haus1,0.85
39554,ENSMUSG00000026728,Vim,9.13
39555,ENSMUSG00000089798,1700028K03Rik,1.1
39556,ENSMUSG00000097361,4930550C17Rik,0.66
39557,ENSMUSG00000098456,Gm12117,0.63
39558,ENSMUSG00000101040,Gm29498,
39559,ENSMUSG00000021606,Ndufs6,2.17
39560,ENSMUSG00000046913,Olfr1451,0.83
39561,ENSMUSG00000029524,Sirt4,0.85
39562,ENSMUSG00000106812,Gm28563,0.49
39563,ENSMUSG00000097153,Oog4,0.97
39564,ENSMUSG00000029575,Mmab,0.71
39565,ENSMUSG00000037887,Dusp8,1.18
39566,ENSMUSG00000075703,Selenoi,1.04
39567,ENSMUSG00000002504,Slc9a3r2,1.73
39568,ENSMUSG00000021930,Spryd7,0.91
39569,ENSMUSG00000111663,Gm48833,1.13
39570,ENSMUSG00000027014,Cwc22,1.03
39571,ENSMUSG00000003279,Dlgap1,5.1
39572,ENSMUSG00000032419,Tbx18,1.19
39573,ENSMUSG00000079652,Fam71f2,1.27
39574,ENSMUSG00000020919,Stat5b,1.81
39575,ENSMUSG00000036779,Tent4b,1.35
39576,ENSMUSG00000028751,Pla2g2e,0.9
39577,ENSMUSG00000030055,Rab43,1.76
39578,ENSMUSG00000001962,Fam50a,1.08
39579,ENSMUSG00000016831,Tox4,1.28
39580,ENSMUSG00000041258,Zfp236,1.14
39581,ENSMUSG00000008730,Hipk1,1.52
39582,ENSMUSG00000112505,Gm48610,0.72
39583,ENSMUSG00000095710,Gm8871,0.54
39584,ENSMUSG00000026398,Nr5a2,1.81
39585,ENSMUSG00000033276,Stk36,0.84
39586,ENSMUSG00000010721,Lmbr1,1.17
39587,ENSMUSG00000106148,Gm32877,0.4
39588,ENSMUSG00000039481,Nrtn,0.87
39589,ENSMUSG00000031930,Wwp2,1.43
39590,ENSMUSG00000111691,Gm47002,0.71
39591,ENSMUSG00000031165,Was,1.43
39592,ENSMUSG00000059883,Irak4,1.15
39593,ENSMUSG00000114226,Gm48412,0.66
39594,ENSMUSG00000045746,B230317F23Rik,0.88
39595,ENSMUSG00000028715,Cyp4a14,4.93
39596,ENSMUSG00000031990,Jam3,1.35
39597,ENSMUSG00000029415,Sdad1,1.01
39598,ENSMUSG00000026831,1700007K13Rik,1.07
39599,ENSMUSG00000041644,Slc5a12,4.89
39600,ENSMUSG00000111306,Olfr1065,0.95
39601,ENSMUSG00000016283,H2-M2,2.87
39602,ENSMUSG00000104875,Gm43397,0.53
39603,ENSMUSG00000032114,Slc37a4,0.84
39604,ENSMUSG00000000159,Igsf5,1.59
39605,ENSMUSG00000040918,Slc19a2,0.77
39606,ENSMUSG00000095754,Spin2f,0.38
39607,ENSMUSG00000075128,Olfr1177-ps,1.78
39608,ENSMUSG00000070877,Ldlrad1,1.19
39609,ENSMUSG00000054951,9130008F23Rik,0.78
39610,ENSMUSG00000094876,Btbd35f18,0.44
39611,ENSMUSG00000102335,Gm37231,
39612,ENSMUSG00000071633,Gm4952,2.04
39613,ENSMUSG00000118273,Gm41819,0.53
39614,ENSMUSG00000061411,Nol4l,1.27
39615,ENSMUSG00000032067,Pts,1.17
39616,ENSMUSG00000043885,Slc36a4,0.96
39617,ENSMUSG00000090641,Zfp712,0.92
39618,ENSMUSG00000054612,Mgmt,1.11
39619,ENSMUSG00000051910,Sox6,3.42
39620,ENSMUSG00000070565,Rasal2,2.33
39621,ENSMUSG00000032525,Nktr,2.32
39622,ENSMUSG00000060416,Gm839,0.84
39623,ENSMUSG00000100457,D830032E09Rik,2.8
39624,ENSMUSG00000084847,Gm15507,0.74
39625,ENSMUSG00000040536,Necab1,2.81
39626,ENSMUSG00000066756,Igfl3,6.77
39627,ENSMUSG00000053333,Dis3l2,1.62
39628,ENSMUSG00000030544,Mesp1,2.26
39629,ENSMUSG00000112800,Gm40604,2.05
39630,ENSMUSG00000029163,Emilin1,1.28
39631,ENSMUSG00000042677,Zc3h12a,1.51
39632,ENSMUSG00000107192,Gm19583,0.71
39633,ENSMUSG00000101211,Gm28818,0.7
39634,ENSMUSG00000109717,Gm34368,0.58
39635,ENSMUSG00000106157,4930555A03Rik,0.74
39636,ENSMUSG00000037736,Limch1,3.29
39637,ENSMUSG00000046785,Epm2aip1,0.98
39638,ENSMUSG00000020646,Mboat2,1.49
39639,ENSMUSG00000049643,2310022A10Rik,0.85
39640,ENSMUSG00000044213,Olfr1094,0.48
39641,ENSMUSG00000054256,Msi1,1.13
39642,ENSMUSG00000071036,Gm10309,1.16
39643,ENSMUSG00000073234,Gm8773,0.67
39644,ENSMUSG00000079494,Nat8f5,1.07
39645,ENSMUSG00000114017,Gm40662,1.16
39646,ENSMUSG00000107022,Gm36669,0.97
39647,ENSMUSG00000021047,Nova1,1.76
39648,ENSMUSG00000030451,Herc2,1.65
39649,ENSMUSG00000043411,Usp48,1.25
39650,ENSMUSG00000036768,Kif15,1.24
39651,ENSMUSG00000031446,Cul4a,1.1
39652,ENSMUSG00000034532,Fbxo16,0.8
39653,ENSMUSG00000033501,Crygs,0.77
39654,ENSMUSG00000097648,9330185C12Rik,1.26
39655,ENSMUSG00000113974,4930442G10Rik,0.48
39656,ENSMUSG00000100658,F730311O21Rik,1.73
39657,ENSMUSG00000078786,BC024978,0.78
39658,ENSMUSG00000116410,1700017G19Rik,0.97
39659,ENSMUSG00000031927,1700012B09Rik,2.5
39660,ENSMUSG00000022769,Sdf2l1,1.5
39661,ENSMUSG00000090547,Gm8265,0.52
39662,ENSMUSG00000024487,Yipf5,1.27
39663,ENSMUSG00000096481,Gm3250,
39664,ENSMUSG00000054555,Adam12,2.55
39665,ENSMUSG00000041740,Rnf10,1.52
39666,ENSMUSG00000034435,Tmem30b,0.81
39667,ENSMUSG00000064120,Mocs1,0.95
39668,ENSMUSG00000041936,Agrn,1.18
39669,ENSMUSG00000018239,Zcchc10,0.9
39670,ENSMUSG00000031851,Ntpcr,1.18
39671,ENSMUSG00000051169,Rpusd3,0.67
39672,ENSMUSG00000020114,Cand1,1.12
39673,ENSMUSG00000109344,A26c2,0.61
39674,ENSMUSG00000075192,Olfr1053,
39675,ENSMUSG00000071477,Zfp777,0.83
39676,ENSMUSG00000114983,Gm48997,0.57
39677,ENSMUSG00000001665,Gstt3,0.83
39678,ENSMUSG00000030543,Mesp2,0.65
39679,ENSMUSG00000061974,Cldn24,0.44
39680,ENSMUSG00000001985,Grik3,2.13
39681,ENSMUSG00000106677,Ugt2a1,0.98
39682,ENSMUSG00000025510,Cd151,1.3
39683,ENSMUSG00000025656,Arhgef9,1.59
39684,ENSMUSG00000059995,Atxn7l3,0.9
39685,ENSMUSG00000053870,Fpgt,0.88
39686,ENSMUSG00000050772,Olfr1124,1.04
39687,ENSMUSG00000017837,Nkiras2,0.9
39688,ENSMUSG00000089844,A530032D15Rik,1.19
39689,ENSMUSG00000078512,Pramef6,0.855
39690,ENSMUSG00000034997,Htr2a,1.18
39691,ENSMUSG00000008140,Emc10,1.62
39692,ENSMUSG00000023707,Ogfod2,0.84
39693,ENSMUSG00000024130,Abca3,1.26
39694,ENSMUSG00000044309,Apol7c,5.15
39695,ENSMUSG00000046493,Olfr1352,0.71
39696,ENSMUSG00000038816,Ctnnal1,1.13
39697,ENSMUSG00000047535,Olfr67,1.08
39698,ENSMUSG00000032478,Nme6,0.82
39699,ENSMUSG00000108011,Gm44596,
39700,ENSMUSG00000106874,Gm20186,1.5
39701,ENSMUSG00000028344,Invs,1.25
39702,ENSMUSG00000030649,Anapc15,1.05
39703,ENSMUSG00000095886,Esp38,2.34
39704,ENSMUSG00000110980,Gm47204,0.74
39705,ENSMUSG00000054939,Zfp174,0.86
39706,ENSMUSG00000034987,Hrh2,1.24
39707,ENSMUSG00000115121,Gm49236,0.87
39708,ENSMUSG00000050953,Gja1,2.29
39709,ENSMUSG00000070371,Prss36,0.78
39710,ENSMUSG00000000958,Slc7a7,1.43
39711,ENSMUSG00000027427,Polr3f,0.87
39712,ENSMUSG00000060317,Acnat2,1.72
39713,ENSMUSG00000034394,Lif,1.06
39714,ENSMUSG00000049225,Pdp1,0.96
39715,ENSMUSG00000018363,Smurf2,1.84
39716,ENSMUSG00000039059,Hrh3,1.36
39717,ENSMUSG00000053293,Pom121,0.99
39718,ENSMUSG00000113835,Gm19554,0.86
39719,ENSMUSG00000104423,A030005K14Rik,0.385
39720,ENSMUSG00000068647,Olfr1278,1.41
39721,ENSMUSG00000043004,Gng2,2.28
39722,ENSMUSG00000063133,Klk1b1,1.18
39723,ENSMUSG00000009145,Dqx1,0.79
39724,ENSMUSG00000070852,Olfr1121,1.28
39725,ENSMUSG00000072814,Gm7982,
39726,ENSMUSG00000094294,Gm20909,
39727,ENSMUSG00000033039,Micall1,1.12
39728,ENSMUSG00000073927,Olfr652,1.21
39729,ENSMUSG00000100089,Gm29305,
39730,ENSMUSG00000074595,Wfdc6a,0.71
39731,ENSMUSG00000018160,Med1,1.22
39732,ENSMUSG00000102918,Pcdhgc3,0.76
39733,ENSMUSG00000001157,Gmcl1,1.19
39734,ENSMUSG00000099398,Ms4a14,1.12
39735,ENSMUSG00000052336,Cx3cr1,4.42
39736,ENSMUSG00000070334,Krtap31-1,0.705
39737,ENSMUSG00000048546,Tob2,1.47
39738,ENSMUSG00000022010,Tsc22d1,2.61
39739,ENSMUSG00000116701,Gm30726,0.69
39740,ENSMUSG00000001383,Zmat2,1.54
39741,ENSMUSG00000046186,Cd109,1.4
39742,ENSMUSG00000031796,Cfap20,1.28
39743,ENSMUSG00000086306,Gm11754,0.93
39744,ENSMUSG00000081058,H3c15,
39745,ENSMUSG00000042251,Pm20d1,0.99
39746,ENSMUSG00000031826,Usp10,1.12
39747,ENSMUSG00000075151,Olfr1136,0.57
39748,ENSMUSG00000034254,Agpat1,0.82
39749,ENSMUSG00000086564,Cd101,1.57
39750,ENSMUSG00000020361,Hspa4,2.47
39751,ENSMUSG00000032834,Pwp2,0.72
39752,ENSMUSG00000027177,Hipk3,1.34
39753,ENSMUSG00000086928,Gm14210,0.97
39754,ENSMUSG00000097415,AU020206,2.1
39755,ENSMUSG00000024548,Setbp1,3.36
39756,ENSMUSG00000029883,1700074P13Rik,6.5
39757,ENSMUSG00000026755,Arpc5l,1.63
39758,ENSMUSG00000047187,Rab2a,3.1
39759,ENSMUSG00000042323,Pbrm1,2.14
39760,ENSMUSG00000002797,Ggct,0.97
39761,ENSMUSG00000040720,Virma,1.25
39762,ENSMUSG00000007867,Ift43,1.22
39763,ENSMUSG00000044770,Scml4,2.54
39764,ENSMUSG00000073590,3222401L13Rik,1.17
39765,ENSMUSG00000038057,Dbil5,3.78
39766,ENSMUSG00000027765,P2ry1,0.96
39767,ENSMUSG00000028145,Them4,0.94
39768,ENSMUSG00000020982,Nemf,1.42
39769,ENSMUSG00000100790,Gm28518,0.635
39770,ENSMUSG00000036860,Mrpl55,1.1
39771,ENSMUSG00000036026,Tmem63b,1.14
39772,ENSMUSG00000116765,Gm49762,1.02
39773,ENSMUSG00000038677,Scube3,0.96
39774,ENSMUSG00000115867,Gm17753,0.99
39775,ENSMUSG00000095048,Gm11239,
39776,ENSMUSG00000034266,Batf,1.59
39777,ENSMUSG00000044709,Gemin7,1.21
39778,ENSMUSG00000107645,Olfr1380,2.455
39779,ENSMUSG00000051985,Igfn1,1.53
39780,ENSMUSG00000108847,B830042I05Rik,0.97
39781,ENSMUSG00000022032,Scara5,2.5
39782,ENSMUSG00000031133,Arhgef6,1.72
39783,ENSMUSG00000070814,Zswim9,0.77
39784,ENSMUSG00000112112,Gm48508,1.77
39785,ENSMUSG00000070345,Hsf5,0.98
39786,ENSMUSG00000021264,Yy1,1.69
39787,ENSMUSG00000111692,Gm49373,
39788,ENSMUSG00000030345,Dyrk4,0.93
39789,ENSMUSG00000095765,Olfr741,0.93
39790,ENSMUSG00000060678,H4c3,
39791,ENSMUSG00000099922,Gm29016,0.74
39792,ENSMUSG00000025202,Scd3,1.04
39793,ENSMUSG00000106658,Gm36548,0.52
39794,ENSMUSG00000024085,Man2a1,2.07
39795,ENSMUSG00000069588,Gm11733,0.69
39796,ENSMUSG00000001995,Sipa1l2,1.51
39797,ENSMUSG00000032712,Resf1,1.76
39798,ENSMUSG00000037010,Apln,1.08
39799,ENSMUSG00000041679,Lrrc29,1.02
39800,ENSMUSG00000028284,Map3k7,1.1
39801,ENSMUSG00000031979,Cog2,0.89
39802,ENSMUSG00000097476,Gm26583,0.83
39803,ENSMUSG00000110035,Gm30931,1.75
39804,ENSMUSG00000039209,Rpl39l,3.72
39805,ENSMUSG00000027472,Pdrg1,1.14
39806,ENSMUSG00000032604,Qars,1.04
39807,ENSMUSG00000022507,1810013L24Rik,1.31
39808,ENSMUSG00000051648,Kctd19,1.77
39809,ENSMUSG00000022761,Lztr1,0.95
39810,ENSMUSG00000030470,Csrp3,3.64
39811,ENSMUSG00000020063,Sirt1,1.1
39812,ENSMUSG00000114807,Gm32090,0.77
39813,ENSMUSG00000030346,Rad51ap1,0.84
39814,ENSMUSG00000050022,Amz1,1.28
39815,ENSMUSG00000085353,1700092C17Rik,0.96
39816,ENSMUSG00000118559,A930007A09Rik,
39817,ENSMUSG00000051853,Arf3,1.36
39818,ENSMUSG00000026082,Rev1,1.23
39819,ENSMUSG00000103615,Gm30045,
39820,ENSMUSG00000032531,Amotl2,1.18
39821,ENSMUSG00000087276,Gm11378,1.14
39822,ENSMUSG00000072647,Adam1a,1.07
39823,ENSMUSG00000039740,Alg2,0.93
39824,ENSMUSG00000037295,Ldlrap1,1.05
39825,ENSMUSG00000040118,Cacna2d1,3.33
39826,ENSMUSG00000070798,Psg25,0.81
39827,ENSMUSG00000112267,Gm47903,0.75
39828,ENSMUSG00000033885,Pxk,1.47
39829,ENSMUSG00000013974,Mcemp1,2.95
39830,ENSMUSG00000027011,Ube2e3,1.7
39831,ENSMUSG00000041079,Rwdd2b,0.63
39832,ENSMUSG00000041801,Phlda3,1.54
39833,ENSMUSG00000048236,Ovch2,1.33
39834,ENSMUSG00000092123,Gm17581,
39835,ENSMUSG00000059439,Bcas3,2.28
39836,ENSMUSG00000052752,Traf7,0.96
39837,ENSMUSG00000058925,Ccdc192,2.47
39838,ENSMUSG00000048029,Eno4,0.97
39839,ENSMUSG00000024127,Prepl,0.92
39840,ENSMUSG00000029647,Pan3,2.5
39841,ENSMUSG00000022388,Ttll8,1.43
39842,ENSMUSG00000100952,Gm28545,
39843,ENSMUSG00000068008,Bpifb3,0.65
39844,ENSMUSG00000079163,Gm15498,0.66
39845,ENSMUSG00000025278,Flnb,2.06
39846,ENSMUSG00000096327,Gm21980,
39847,ENSMUSG00000001131,Timp1,1.96
39848,ENSMUSG00000067599,Klra7,6.2
39849,ENSMUSG00000032572,Col6a4,1.46
39850,ENSMUSG00000031372,Trex2,1.5
39851,ENSMUSG00000047207,Olfr1495,0.73
39852,ENSMUSG00000034384,Barhl2,1.51
39853,ENSMUSG00000067873,Htatsf1,1.09
39854,ENSMUSG00000098650,Commd1b,
39855,ENSMUSG00000106464,C130083M11Rik,0.79
39856,ENSMUSG00000087238,Gm12865,1.31
39857,ENSMUSG00000108695,Gm2511,1.2
39858,ENSMUSG00000024538,Ppic,1.99
39859,ENSMUSG00000034422,Parp14,1.92
39860,ENSMUSG00000104158,Gm38100,0.49
39861,ENSMUSG00000100948,Gm28395,
39862,ENSMUSG00000042737,Dpm3,1.61
39863,ENSMUSG00000018736,Ndel1,1.83
39864,ENSMUSG00000098145,Gm26936,1.47
39865,ENSMUSG00000028743,Akr7a5,1.09
39866,ENSMUSG00000074991,Gabrr3,1.41
39867,ENSMUSG00000072969,Armcx5,0.84
39868,ENSMUSG00000069301,H2ac11,
39869,ENSMUSG00000101471,Gm29276,0.52
39870,ENSMUSG00000003437,Paf1,0.98
39871,ENSMUSG00000033634,Nat8f2,5.33
39872,ENSMUSG00000037761,Actr5,0.85
39873,ENSMUSG00000041781,Cpsf2,1.09
39874,ENSMUSG00000100483,Gm28237,0.51
39875,ENSMUSG00000118667,,1.61
39876,ENSMUSG00000071856,Mcc,2.36
39877,ENSMUSG00000112073,Gm47101,0.67
39878,ENSMUSG00000026142,Rhbdd1,1.13
39879,ENSMUSG00000040046,Tph1,1.49
39880,ENSMUSG00000001999,Blvra,1.11
39881,ENSMUSG00000026069,Il1rl1,2.07
39882,ENSMUSG00000104222,Gm7292,0.6
39883,ENSMUSG00000024730,Ms4a8a,2.22
39884,ENSMUSG00000107166,Gm5150,2.26
39885,ENSMUSG00000099804,Gm28497,0.64
39886,ENSMUSG00000026200,Glb1l,0.93
39887,ENSMUSG00000039478,Micu3,1.32
39888,ENSMUSG00000115671,Gm49289,0.99
39889,ENSMUSG00000022952,Runx1,4.76
39890,ENSMUSG00000024105,Themis3,1.83
39891,ENSMUSG00000099162,Gm27168,0.79
39892,ENSMUSG00000109436,Gm45075,0.97
39893,ENSMUSG00000031089,Slc6a14,2.21
39894,ENSMUSG00000100168,Gm28526,1.09
39895,ENSMUSG00000049037,Clec4a1,2.43
39896,ENSMUSG00000067274,Rplp0,24.19
39897,ENSMUSG00000116883,Gm49700,0.57
39898,ENSMUSG00000104718,Gm31752,1.4
39899,ENSMUSG00000001300,Efnb2,1.45
39900,ENSMUSG00000018830,Myh11,8.21
39901,ENSMUSG00000053194,Cib4,1.15
39902,ENSMUSG00000026305,Lrrfip1,2.37
39903,ENSMUSG00000070644,Etnk2,1.28
39904,ENSMUSG00000111769,Gm36278,0.86
39905,ENSMUSG00000113330,Gm34237,1.13
39906,ENSMUSG00000023495,Pcbp4,1.58
39907,ENSMUSG00000108669,4930441H08Rik,0.61
39908,ENSMUSG00000027333,Smox,1.54
39909,ENSMUSG00000074881,Mageb3,0.49
39910,ENSMUSG00000029151,Slc30a3,1.35
39911,ENSMUSG00000028244,1700025O08Rik,0.69
39912,ENSMUSG00000026856,Dolpp1,0.74
39913,ENSMUSG00000030291,Med21,1.29
39914,ENSMUSG00000029184,Olfr109,0.94
39915,ENSMUSG00000022408,Fam83f,0.86
39916,ENSMUSG00000096023,Gm3542,
39917,ENSMUSG00000051373,Plpp7,0.89
39918,ENSMUSG00000021040,Slirp,1.42
39919,ENSMUSG00000041165,Spem1,2.86
39920,ENSMUSG00000021645,Smn1,1.12
39921,ENSMUSG00000032310,Cyp1a2,7.57
39922,ENSMUSG00000072476,Gm9008,0.51
39923,ENSMUSG00000058267,Mrps14,1.94
39924,ENSMUSG00000052625,Olfr851,2.0
39925,ENSMUSG00000053470,Kdm3a,1.29
39926,ENSMUSG00000106223,2400006E01Rik,0.49
39927,ENSMUSG00000070527,Mkrn3,0.71
39928,ENSMUSG00000044986,Tst,1.24
39929,ENSMUSG00000109508,Gm44956,0.94
39930,ENSMUSG00000020773,Trim47,1.3
39931,ENSMUSG00000026162,Nhej1,0.81
39932,ENSMUSG00000100501,Gm29466,
39933,ENSMUSG00000067201,H2-M9,1.89
39934,ENSMUSG00000035781,R3hdm4,1.3
39935,ENSMUSG00000026627,Pacc1,0.98
39936,ENSMUSG00000046049,Rp1l1,3.11
39937,ENSMUSG00000066515,Klk1b3,1.34
39938,ENSMUSG00000022802,Lmln,0.93
39939,ENSMUSG00000018405,Mrm1,0.87
39940,ENSMUSG00000035772,Mrps2,0.69
39941,ENSMUSG00000114161,Gm48662,1.055
39942,ENSMUSG00000023000,Dhh,1.5
39943,ENSMUSG00000115699,Gm6961,0.52
39944,ENSMUSG00000075511,1700001L05Rik,0.82
39945,ENSMUSG00000093445,Lrch4,1.14
39946,ENSMUSG00000031616,Ednra,1.69
39947,ENSMUSG00000063406,Tmed5,1.83
39948,ENSMUSG00000068854,H2bc21,
39949,ENSMUSG00000031934,Panx1,1.07
39950,ENSMUSG00000024277,Mapre2,1.75
39951,ENSMUSG00000036611,Eepd1,1.47
39952,ENSMUSG00000028567,Txndc12,1.05
39953,ENSMUSG00000111867,Gm31013,1.99
39954,ENSMUSG00000020286,1700093K21Rik,2.04
39955,ENSMUSG00000092142,Gm6482,0.8
39956,ENSMUSG00000096840,Olfr136,0.66
39957,ENSMUSG00000041408,Wapl,2.0
39958,ENSMUSG00000103906,Tigd5,0.68
39959,ENSMUSG00000027774,Gfm1,0.84
39960,ENSMUSG00000026342,Slc35f5,0.97
39961,ENSMUSG00000037140,Tas2r108,0.86
39962,ENSMUSG00000038683,Pak1ip1,1.3
39963,ENSMUSG00000027597,Ahcy,0.68
39964,ENSMUSG00000021957,Tkt,2.55
39965,ENSMUSG00000079383,Gm3298,1.13
39966,ENSMUSG00000031556,Tm2d2,1.32
39967,ENSMUSG00000118669,,0.96
39968,ENSMUSG00000025272,Tro,1.15
39969,ENSMUSG00000111110,Gm36855,2.19
39970,ENSMUSG00000051062,Fbll1,1.24
39971,ENSMUSG00000020871,Dlx4,0.58
39972,ENSMUSG00000025353,Ormdl2,1.14
39973,ENSMUSG00000085121,5730437C11Rik,0.58
39974,ENSMUSG00000027610,Gss,0.96
39975,ENSMUSG00000031109,Enox2,1.74
39976,ENSMUSG00000002345,Borcs8,1.03
39977,ENSMUSG00000078771,Evi2a,1.93
39978,ENSMUSG00000056895,H2bu2,
39979,ENSMUSG00000107305,Gm43262,1.01
39980,ENSMUSG00000115625,2900040C04Rik,8.07
39981,ENSMUSG00000028438,Kif24,0.83
39982,ENSMUSG00000069925,4932416K20Rik,0.85
39983,ENSMUSG00000071235,Vrtn,0.58
39984,ENSMUSG00000051159,Cited1,1.56
39985,ENSMUSG00000048970,C1galt1c1,0.97
39986,ENSMUSG00000004535,Tax1bp1,2.72
39987,ENSMUSG00000055653,Gpc3,3.76
39988,ENSMUSG00000074847,Gm10775,0.73
39989,ENSMUSG00000032012,Nectin1,1.2
39990,ENSMUSG00000117208,Gm49945,0.68
39991,ENSMUSG00000029029,Wrap73,0.84
39992,ENSMUSG00000103034,Gm8797,1.41
39993,ENSMUSG00000044544,4921513I03Rik,1.05
39994,ENSMUSG00000007655,Cav1,3.05
39995,ENSMUSG00000056203,Tas2r135,0.97
39996,ENSMUSG00000115278,Gm34150,0.99
39997,ENSMUSG00000114978,Gm48925,0.89
39998,ENSMUSG00000040414,Slc25a28,0.98
39999,ENSMUSG00000040651,Tasor,1.59
40000,ENSMUSG00000062200,Vmn2r7,1.1
40001,ENSMUSG00000112968,Gm48530,1.55
40002,ENSMUSG00000113268,4930477G07Rik,1.0
40003,ENSMUSG00000025857,Dnaaf5,0.77
40004,ENSMUSG00000018595,Glra4,1.08
40005,ENSMUSG00000025169,Ogfod3,0.75
40006,ENSMUSG00000079444,Gm21981,
40007,ENSMUSG00000096188,Cmtm4,1.03
40008,ENSMUSG00000051481,Krtap31-2,3.58
40009,ENSMUSG00000032002,Dcun1d5,1.7
40010,ENSMUSG00000028329,Xpa,1.11
40011,ENSMUSG00000003200,Sh3gl1,1.21
40012,ENSMUSG00000056383,AI987944,0.92
40013,ENSMUSG00000050612,Txndc2,2.52
40014,ENSMUSG00000095852,Gm10256,0.34
40015,ENSMUSG00000029676,Pot1a,0.98
40016,ENSMUSG00000069662,Marcks,4.67
40017,ENSMUSG00000075114,Olfr1208,0.755
40018,ENSMUSG00000020017,Hal,2.04
40019,ENSMUSG00000100248,Gm28950,
40020,ENSMUSG00000025404,R3hdm2,1.69
40021,ENSMUSG00000111646,Gm40621,0.64
40022,ENSMUSG00000040028,Elavl1,1.81
40023,ENSMUSG00000021647,Cartpt,3.14
40024,ENSMUSG00000030091,Nup210,1.5
40025,ENSMUSG00000052298,Cdc42se2,1.86
40026,ENSMUSG00000100058,Scgb2b18,0.515
40027,ENSMUSG00000078173,Lenep,0.89
40028,ENSMUSG00000045282,Tmem86b,0.9
40029,ENSMUSG00000042520,Ubap2l,1.96
40030,ENSMUSG00000086817,Gm11482,0.86
40031,ENSMUSG00000095716,Btbd35f10,
40032,ENSMUSG00000029993,Nfu1,1.2
40033,ENSMUSG00000052310,Slc39a1,1.24
40034,ENSMUSG00000022056,Adam7,1.75
40035,ENSMUSG00000045538,Ddx28,0.74
40036,ENSMUSG00000044763,Trmt10c,0.88
40037,ENSMUSG00000056824,Zfp663,0.84
40038,ENSMUSG00000066595,Flvcr1,1.11
40039,ENSMUSG00000094441,Zfp955a,0.81
